Station_number,Station_name,Region,rainfall,Mean,Percentile,Years_of_data,latitude,longitude,Elevation
1006,WYNDHAM AERO,WA,671.4,844.7,29.7,38,-15.51,128.15,4
1007,TROUGHTON ISLAND,WA,1047.4,818.1,72.7,34,-13.75,126.15,6
1010,THEDA,WA,1502.6,1296.2,71.2,53,-14.79,126.50,210
1019,KALUMBURU,WA,1442.8,1258.3,83.3,25,-14.30,126.65,23
1020,TRUSCOTT,WA,1687.6,1203.1,-1.0,19,-14.09,126.39,51
1024,ELLENBRAE,WA,861.8,813.0,61.9,22,-15.96,127.06,300
1025,DOONGAN,WA,1304.2,1112.5,67.9,29,-15.38,126.31,385
1026,DRYSDALE RIVER STATION,WA,1450.8,1123.5,94.1,35,-15.70,126.38,370
1027,DIGGERS REST,WA,703.3,886.6,-1.0,18,-15.64,128.08,14
1035,PARRY CREEK FARM,WA,795.0,971.2,-1.0,19,-15.60,128.28,20
2009,GIBB RIVER,WA,941.4,804.5,75.3,94,-16.42,126.44,488
2021,MOUNT AMHURST,WA,520.4,517.8,50.0,63,-18.39,126.99,300
2022,MOUNT WINIFRED,WA,795.2,698.7,-1.0,18,-18.02,126.30,180
2030,YULMBU,WA,810.0,691.8,69.4,50,-17.30,126.92,450
2036,OLD MORNINGTON HOMESTEAD,WA,1024.2,856.5,80.0,21,-17.39,126.23,280
2043,MOUNT KRAUSS,WA,628.2,645.7,-1.0,17,-18.34,126.12,160
2051,BILLILUNA,WA,422.5,518.3,36.8,20,-19.56,127.67,305
2053,LANSDOWNE,WA,795.6,690.6,70.0,31,-17.61,126.74,400
2056,KUNUNURRA AERO,WA,815.6,847.6,46.8,48,-15.78,128.71,44
2064,ARGYLE AERODROME,WA,692.8,746.5,50.0,37,-16.64,128.45,164
2067,KUNUNURRA CHECKPOINT,WA,1000.3,971.4,47.6,22,-15.98,129.00,80
2068,MARION DOWNS,WA,948.0,895.3,-1.0,16,-17.07,126.85,460
2072,BEDFORD DOWNS AIRSTRIP,WA,776.4,824.0,-1.0,13,-17.28,127.46,531
2073,MARGARET RIVER AIRSTRIP,WA,446.6,612.3,-1.0,14,-18.62,126.88,270
2077,SIDDINS CREEK,WA,799.8,912.0,-1.0,14,-16.92,126.55,410
2079,HALLS CREEK AIRPORT,WA,532.6,625.7,-1.0,9,-18.23,127.67,409
3003,BROOME AIRPORT,WA,845.0,632.5,77.4,85,-17.95,122.24,7
3032,DERBY AERO,WA,1084.0,709.6,87.9,67,-17.37,123.66,6
3051,MOUNT BARNETT,WA,1110.4,920.6,89.6,49,-16.74,125.91,401
3057,CYGNET BAY,WA,1009.1,796.1,72.2,55,-16.45,123.01,7
3063,CHARNLEY RIVER,WA,1602.6,988.0,94.7,39,-16.72,125.46,400
3066,PORT SMITH,WA,819.2,612.2,77.1,36,-18.52,121.81,10
3080,CURTIN AERO,WA,1005.0,833.9,74.1,28,-17.58,123.83,78
3093,FITZROY CROSSING AERO,WA,758.2,684.8,61.5,27,-18.18,125.56,115
3094,WINDJANA GORGE,WA,992.8,824.1,-1.0,13,-17.42,124.92,95
3098,MOUNT HOUSE AIRSTRIP,WA,1253.6,933.9,94.7,20,-17.05,125.71,270
3101,DAMPIER DOWNS AIRSTRIP,WA,617.4,700.4,-1.0,13,-18.51,123.47,140
4004,BAMBOO CREEK,WA,654.0,384.6,88.1,85,-20.93,120.21,250
4019,MANDORA,WA,745.2,383.3,93.4,107,-19.74,120.84,8
4032,PORT HEDLAND AIRPORT,WA,428.2,317.6,72.8,82,-20.37,118.63,6
4083,KARRATHA AERO,WA,506.8,294.8,95.7,48,-20.71,116.77,5
4090,ROEBOURNE AERO,WA,276.2,271.6,65.0,21,-20.76,117.16,11
5006,KOOLINE,WA,224.6,254.0,46.2,94,-22.91,116.29,160
5007,LEARMONTH AIRPORT,WA,247.0,251.7,59.0,62,-22.24,114.10,5
5008,MARDIE,WA,462.8,284.9,87.9,125,-21.19,115.98,11
5014,MOUNT FLORANCE,WA,380.2,370.8,62.7,111,-21.79,117.86,450
5017,ONSLOW AIRPORT,WA,283.6,300.6,52.5,60,-21.67,115.11,11
5022,RED HILL,WA,430.2,362.0,71.3,116,-21.98,116.07,150
5032,YARRALOOLA HOMESTEAD,WA,266.5,291.8,51.8,113,-21.57,115.88,50
5034,MOUNT STUART,WA,303.2,313.5,54.9,83,-22.46,116.05,160
5051,EXMOUTH TOWN,WA,272.6,279.1,55.3,48,-21.93,114.13,13
5069,PANNAWONICA,WA,509.8,403.7,73.3,46,-21.64,116.33,200
5084,THEVENARD ISLAND,WA,273.4,236.9,68.0,26,-21.46,115.02,5
5094,BARROW ISLAND AIRPORT,WA,474.8,281.5,91.3,24,-20.87,115.41,6
5098,KARIJINI NORTH,WA,342.4,338.3,-1.0,7,-22.30,118.45,474
6010,CAREY DOWNS,WA,148.0,215.1,27.9,80,-25.61,115.46,250
6011,CARNARVON AIRPORT,WA,101.2,223.4,14.3,78,-24.89,113.67,4
6022,GASCOYNE JUNCTION,WA,139.8,214.4,26.9,94,-25.05,115.21,144
6045,TAMALA,WA,166.4,291.6,5.1,119,-26.70,113.72,50
6052,WILLIAMBURY,WA,168.0,217.6,32.4,109,-23.86,115.15,190
6055,WOOLGORONG,WA,230.2,236.1,55.6,109,-27.75,115.83,300
6099,MURCHISON,WA,159.1,229.3,21.9,33,-26.90,115.96,287
6102,STEEP POINT,WA,169.3,258.3,20.8,25,-26.18,113.21,4
6105,SHARK BAY AIRPORT,WA,59.8,187.8,4.2,25,-25.89,113.58,34
6111,WINDERIE AIRSTRIP,WA,121.4,206.0,-1.0,13,-25.31,115.15,200
6113,BULLARDOO TBRG,WA,268.4,277.9,-1.0,5,-27.86,115.67,299
7001,BEEBYN,WA,122.2,196.5,24.0,51,-26.97,117.90,478
7007,BOOLARDY,WA,267.3,215.6,78.8,114,-26.98,116.54,300
7017,CUE,WA,243.0,232.2,59.5,122,-27.43,117.89,453
7045,MEEKATHARRA AIRPORT,WA,203.6,234.3,44.2,78,-26.61,118.54,517
7064,MURGOO,WA,203.2,219.1,52.9,120,-27.36,116.43,303
7068,NINGHAN STATION,WA,336.7,297.9,67.6,112,-29.43,117.29,330
7096,YUIN,WA,281.0,243.2,70.7,100,-27.98,116.03,300
7139,PAYNES FIND,WA,374.4,282.3,85.5,56,-29.27,117.68,339
7176,NEWMAN AERO,WA,305.4,325.5,48.9,46,-23.42,119.80,524
7185,PARABURDOO AERO,WA,340.0,321.3,62.8,44,-23.17,117.75,424
7197,CHALLA,WA,263.0,215.0,71.4,120,-28.28,118.31,400
7208,MOUNT AUGUSTUS AIRSTRIP,WA,128.6,221.1,-1.0,13,-24.31,116.91,389
7209,COBRA AIRSTRIP,WA,220.6,223.6,-1.0,12,-24.20,116.48,373
7211,DALGETY DOWNS AIRSTRIP,WA,168.2,199.5,-1.0,13,-25.27,116.22,307
7212,GINGINJIBBY,WA,245.0,237.1,-1.0,8,-24.61,117.65,-999
7501,NARLOO,WA,206.8,193.4,-1.0,5,-27.88,116.26,337
7502,GREENOUGH RVR TBRG @ YUIN,WA,271.8,250.8,-1.0,6,-27.98,116.03,290
7600,MOUNT MAGNET AERO,WA,176.6,237.7,17.9,29,-28.12,117.84,407
8002,BALLIDU,WA,372.0,336.7,68.9,104,-30.60,116.77,300
8005,BARBERTON,WA,445.3,444.1,54.0,112,-30.73,116.02,200
8008,BERKSHIRE VALLEY,WA,459.8,426.4,65.8,118,-30.58,116.14,230
8013,BOWGADA,WA,406.5,341.9,79.4,108,-29.33,116.14,300
8025,CARNAMAH,WA,415.7,375.6,70.3,119,-29.69,115.89,268
8028,NABAWA,WA,487.3,441.3,70.8,114,-28.50,114.79,145
8037,COOROW,WA,372.2,377.5,49.5,106,-29.88,116.02,267
8050,GERALDTON TOWN,WA,394.1,444.7,35.8,96,-28.78,114.61,3
8052,GLENEVA,WA,368.6,343.8,64.3,99,-28.17,114.76,260
8057,GREEN GROVE,WA,537.4,489.0,67.2,65,-29.55,115.07,30
8060,SOUTH HOLMWOOD,WA,417.1,345.3,82.3,97,-29.04,115.55,240
8066,KOKARDINE,WA,305.4,326.9,41.3,110,-30.70,117.06,310
8072,LATHAM,WA,426.8,304.9,94.0,85,-29.76,116.44,290
8087,MINDALLA,WA,341.3,351.9,48.9,95,-30.42,116.46,300
8100,NORTHAMPTON,WA,557.7,471.4,79.3,122,-28.35,114.64,180
8107,PERENJORI,WA,419.5,325.3,90.2,93,-29.44,116.29,290
8113,RIVERSIDE,WA,298.3,300.2,52.3,87,-27.83,114.74,200
8121,THREE SPRINGS,WA,460.2,373.9,80.2,112,-29.53,115.76,249
8137,WONGAN HILLS,WA,431.6,386.8,75.9,113,-30.89,116.72,283
8139,WUBIN,WA,344.5,314.4,66.3,84,-30.11,116.63,330
8143,YANDANOOKA,WA,412.2,404.3,57.1,113,-29.29,115.63,210
8157,CANNA,WA,369.0,348.3,61.2,104,-28.90,115.86,340
8200,ERADU,WA,415.2,371.5,69.4,73,-28.69,115.04,160
8202,BINDI BINDI NORTH,WA,411.8,343.0,81.0,22,-30.62,116.38,315
8237,TENINDEWA,WA,355.8,305.9,81.8,23,-28.69,115.28,260
8240,COOLANGATTA,WA,344.4,326.8,64.2,68,-28.91,115.51,270
8251,KALBARRI,WA,420.2,340.5,86.3,52,-27.71,114.17,6
8254,KONDUT,WA,344.6,335.8,59.5,90,-30.71,116.77,280
8273,ARENA,WA,527.6,411.4,85.4,42,-29.36,115.45,280
8276,IRWIN HOUSE,WA,526.0,420.7,89.5,39,-29.22,115.11,60
8280,EURARDY,WA,250.3,298.7,29.0,32,-27.57,114.67,220
8286,WUNDI,WA,459.5,387.6,84.6,40,-28.28,114.68,200
8290,NORTH ISLAND,WA,307.6,277.9,68.2,23,-28.30,113.59,2
8295,STRAWBERRY,WA,551.7,398.5,92.6,28,-29.21,115.26,105
8296,MORAWA AIRPORT,WA,371.4,293.8,84.6,27,-29.20,116.02,271
8297,DALWALLINU,WA,333.0,294.9,75.0,25,-30.28,116.67,325
8298,TIBRADDEN,WA,483.6,378.9,100.0,21,-28.76,114.94,265
8299,ARRADALE,WA,504.4,360.3,100.0,22,-29.11,115.32,270
8300,TABLETOP,WA,538.4,402.0,90.5,22,-29.07,115.09,240
8301,BARBERTON EAST,WA,518.2,415.2,-1.0,11,-30.75,116.13,325
8302,WONGAN HILLS NORTH,WA,380.8,322.4,-1.0,11,-30.85,116.72,341
8304,MOASCAR,WA,616.2,417.4,-1.0,19,-28.96,114.95,254
8305,PORT DENISON,WA,517.6,400.0,-1.0,18,-29.28,114.95,20
8307,COOLANGATTA ALERT,WA,362.6,294.8,81.8,23,-28.89,115.44,260
8308,TARDUN HILL,WA,381.6,287.2,94.7,20,-28.80,115.76,340
8309,BELLENDAINE,WA,447.6,322.7,95.5,23,-29.30,115.66,240
8310,SOUTH HOLMWOOD ALERT,WA,389.0,313.7,90.5,22,-29.03,115.55,260
8315,GERALDTON AIRPORT,WA,509.2,398.9,-1.0,12,-28.80,114.70,30
8316,YALLALIE BASIN,WA,369.4,336.2,-1.0,9,-30.38,115.85,274
8318,MINDALLA TBRG,WA,328.2,294.2,-1.0,10,-30.42,116.46,300
8320,DAISY DOWNS,WA,290.4,320.2,-1.0,6,-28.38,115.46,294
8321,TALLERING TBRG,WA,298.0,271.5,-1.0,6,-28.38,115.85,319
9007,CHIDLOW,WA,711.4,863.5,25.2,106,-31.86,116.27,300
9015,KARRAGULLEN NORTH,WA,1030.4,1010.8,51.4,36,-32.09,116.13,330
9018,GINGIN,WA,726.1,737.3,52.0,103,-31.35,115.90,92
9021,PERTH AIRPORT,WA,782.0,756.0,60.0,81,-31.93,115.98,15
9023,JARRAHDALE,WA,1012.8,1179.1,23.3,117,-32.33,116.08,240
9030,MUNDARING,WA,1013.4,1057.6,45.5,113,-31.90,116.16,300
9033,NEW NORCIA,WA,530.2,518.4,58.0,113,-30.97,116.22,220
9037,BADGINGARRA RESEARCH STN,WA,590.0,529.6,61.8,56,-30.34,115.54,275
9039,SERPENTINE,WA,709.4,910.8,14.0,94,-32.35,116.01,120
9040,WANNAMAL,WA,544.7,572.0,39.2,98,-31.14,116.05,170
9053,PEARCE RAAF,WA,679.4,646.7,55.6,55,-31.67,116.02,40
9066,GIDGEGANNUP,WA,885.4,867.2,56.4,56,-31.79,116.20,290
9105,WANNEROO,WA,773.3,789.7,52.9,71,-31.73,115.79,30
9111,KARNET,WA,946.8,1129.9,16.7,55,-32.44,116.08,286
9113,ROLEYSTONE,WA,961.1,993.9,42.3,53,-32.11,116.08,250
9131,JURIEN BAY,WA,591.0,550.4,64.6,49,-30.31,115.03,2
9172,JANDAKOT AERO,WA,904.0,817.0,68.9,46,-32.10,115.88,30
9178,GINGIN AERO,WA,729.8,613.9,82.6,24,-31.46,115.86,73
9182,MAIDA VALE,WA,865.4,781.8,78.1,33,-31.97,116.02,100
9193,ROTTNEST ISLAND,WA,640.8,558.1,70.4,28,-32.01,115.50,43
9210,LAKE NAMMEN,WA,152.8,558.4,0.0,44,-30.89,115.58,70
9215,SWANBOURNE,WA,877.6,718.5,92.6,28,-31.96,115.76,41
9240,BICKLEY,WA,1161.4,1094.4,60.8,52,-32.01,116.14,384
9243,WOODRIDGE ESTATE,WA,826.0,626.0,90.9,23,-31.34,115.57,30
9248,MOONDAH BROOK,WA,716.0,566.7,87.0,24,-31.33,115.95,113
9256,GARDEN ISLAND HSF,WA,760.0,624.2,81.0,22,-32.24,115.68,6
9260,MOUNT SOLUS,WA,800.4,900.8,25.0,21,-32.47,116.21,574
9264,TAMALA PARK (MINDARIE),WA,807.1,622.5,-1.0,14,-31.71,115.72,20
9268,JULIMAR FOREST,WA,578.4,527.0,-1.0,16,-31.46,116.37,342
9271,BUNGENDORE,WA,970.2,922.0,-1.0,14,-32.19,116.06,200
9274,MINSTON PARK,WA,594.8,535.5,-1.0,14,-31.26,116.13,298
9275,MUCHEA,WA,733.6,643.7,-1.0,12,-31.59,115.97,60
9276,NAMBUNG STATION,WA,635.4,528.2,-1.0,14,-30.57,115.22,42
9277,LAKE CHITTERING,WA,677.2,623.4,-1.0,13,-31.43,116.09,130
9278,YOONGARILLUP TBRG,WA,857.6,714.5,-1.0,9,-33.74,115.47,54
9279,CANTERBURY,WA,488.0,426.2,-1.0,13,-31.00,116.23,304
9280,LANCELIN (DEFENCE),WA,635.6,520.5,-1.0,7,-30.84,115.23,3
9281,MILLENDON (SWAN VALLEY),WA,730.6,628.0,-1.0,8,-31.81,116.02,16
9500,ALBANY,WA,1073.7,936.6,84.0,120,-35.03,117.88,3
9513,BRUNSWICK JUNCTION,WA,780.5,975.9,17.1,106,-33.21,115.85,30
9518,CAPE LEEUWIN,WA,796.6,948.3,18.6,125,-34.37,115.14,13
9519,CAPE NATURALISTE,WA,846.4,794.4,60.8,121,-33.54,115.02,109
9534,DONNYBROOK,WA,921.4,966.6,39.2,121,-33.57,115.82,63
9538,DWELLINGUP,WA,938.0,1212.2,9.3,87,-32.71,116.06,267
9542,ESPERANCE AERO,WA,511.0,564.9,33.3,49,-33.68,121.83,142
9557,HOPETOUN,WA,428.4,499.9,26.0,105,-33.93,120.09,15
9573,MANJIMUP,WA,1033.0,985.8,67.7,103,-34.25,116.15,287
9579,OAKE MARSH FARM,WA,594.0,575.6,61.8,56,-33.76,122.07,60
9585,NANNUP,WA,1080.5,924.8,87.7,115,-33.98,115.77,100
9587,NEWBICUP,WA,662.6,600.6,73.3,91,-34.00,116.43,240
9592,PEMBERTON,WA,1303.3,1181.0,78.2,79,-34.45,116.04,174
9603,BUSSELTON AERO,WA,838.2,681.4,91.7,25,-33.68,115.40,16
9613,WARNER GLEN,WA,1125.5,989.3,81.5,66,-34.14,115.23,30
9617,BRIDGETOWN,WA,868.8,722.6,81.0,22,-33.95,116.13,179
9619,WILGARRUP,WA,935.8,908.6,63.6,111,-34.15,116.20,240
9626,PLEASANT VALLEY,WA,589.2,550.8,66.7,73,-33.71,121.56,60
9629,MARRIWOOD,WA,772.2,890.2,21.0,63,-33.45,115.73,30
9633,TAMAR,WA,762.2,748.1,55.8,53,-34.86,118.11,90
9635,FRANKLAND,WA,596.5,582.9,53.9,53,-34.36,117.08,230
9636,COWARAMUP,WA,1156.4,1111.0,57.0,80,-33.84,115.07,120
9647,WEREROA,WA,1222.0,1185.5,59.7,63,-34.95,117.28,140
9710,BUREKUP,WA,978.6,894.1,69.3,63,-33.31,115.82,20
9739,TELINA DOWNS,WA,565.8,546.0,63.0,47,-33.68,122.33,170
9752,DENBARKER,WA,869.4,757.6,85.7,43,-34.75,117.34,205
9769,CULFORD,WA,647.6,658.2,50.0,47,-32.57,116.44,335
9772,ERINAIR,WA,537.0,547.0,42.6,55,-33.76,121.22,60
9776,ASTON DOWNS ALERT,WA,956.6,771.5,84.2,20,-33.79,115.32,80
9784,KIMBERLEY,WA,1032.2,995.3,62.2,46,-34.93,117.16,80
9789,ESPERANCE,WA,671.0,620.8,59.6,53,-33.83,121.89,25
9805,WALPOLE FORESTRY,WA,1138.7,1226.2,25.6,40,-34.98,116.73,15
9813,MOUNT HOWICK,WA,474.8,521.1,28.9,46,-33.73,122.76,110
9815,THE DUKE,WA,599.4,623.6,36.6,42,-33.88,122.57,61
9822,DALYUP PARK,WA,638.2,592.3,71.0,77,-33.78,121.56,30
9831,KING RIVER,WA,948.6,792.1,-1.0,14,-34.92,117.89,25
9842,JARRAHWOOD,WA,991.4,915.7,66.7,49,-33.80,115.67,130
9852,CHEYNE BEACH,WA,694.0,730.1,-1.0,19,-34.89,118.40,60
9865,WARRA JARRA,WA,478.0,508.9,42.5,41,-34.40,118.89,90
9868,MUNGLINUP,WA,584.4,524.2,65.6,33,-33.71,120.87,80
9871,WINDY HARBOUR,WA,1095.8,1052.8,67.9,29,-34.84,116.03,5
9877,LUDLOW,WA,800.8,671.5,81.5,28,-33.60,115.50,15
9913,EKAMURRA,WA,880.0,898.5,46.5,44,-33.69,115.84,240
9917,PERIVALE ORCHARD,WA,893.5,819.8,60.7,29,-33.71,115.79,100
9923,WORSLEY DOWNS,WA,1004.1,1080.1,35.0,21,-33.32,115.99,240
9961,HOPETOUN NORTH,WA,398.6,481.6,23.1,27,-33.93,120.13,26
9964,ROCKY GULLY,WA,816.8,740.0,88.0,26,-34.57,117.01,250
9967,NARRIKUP WEST,WA,827.5,707.5,80.0,21,-34.78,117.65,130
9968,SHANNON,WA,1168.0,1027.3,78.3,24,-34.57,116.34,210
9971,ACTON PARK,WA,868.2,787.2,76.2,22,-33.78,115.41,120
9976,PINJARRA SOUTH,WA,671.0,687.4,45.5,23,-32.65,115.86,13
9977,MANDURAH,WA,579.6,627.1,30.0,21,-32.52,115.71,3
9978,JINDONG,WA,885.4,781.6,79.0,20,-33.76,115.21,42
9982,HENTY BROOK,WA,893.6,797.6,77.3,23,-33.39,115.85,240
9987,PAYNEDALE ALERT,WA,948.0,734.6,95.2,22,-33.64,115.70,100
9988,HAPPY VALLEY,WA,915.0,721.3,94.7,20,-33.68,115.62,100
9989,THOMSON BROOK,WA,867.8,791.1,63.2,20,-33.65,115.96,260
9990,BOYANUP NORTH,WA,847.8,794.1,57.9,20,-33.48,115.74,43
9991,DONNYBROOK EAST,WA,807.8,683.6,84.2,20,-33.57,115.84,120
9992,CAPEL NORTH,WA,759.2,669.1,85.7,22,-33.54,115.55,20
9994,COLLIE EAST,WA,620.0,685.9,26.3,20,-33.36,116.17,200
9997,RAVENSCLIFFE ALERT,WA,942.0,754.3,89.5,20,-33.76,115.84,200
9998,NORTH WALPOLE,WA,1016.2,1069.8,-1.0,16,-34.95,116.72,73
9999,ALBANY AIRPORT,WA,926.6,776.4,-1.0,10,-34.94,117.82,68
10000,AMERY ACRES,WA,307.8,349.3,33.3,55,-31.17,117.07,340
10006,BELKA,WA,289.0,329.0,34.3,109,-31.73,118.11,280
10007,BENCUBBIN,WA,317.3,312.9,55.7,107,-30.81,117.86,359
10009,BOLGART,WA,311.0,447.0,8.4,96,-31.27,116.51,240
10010,BONNIE DOON,WA,218.7,286.5,19.3,84,-30.94,117.96,310
10011,BONNIE ROCK,WA,331.1,289.9,77.2,80,-30.47,118.38,430
10026,GOODLANDS,WA,298.6,311.1,43.7,72,-30.06,117.14,310
10031,YORKRAKINE TBRG,WA,282.2,302.4,-1.0,15,-31.37,117.59,300
10032,COWCOWING,WA,289.6,301.1,44.7,115,-31.00,117.40,300
10034,FORT HILL,WA,240.8,341.1,12.1,100,-31.73,118.29,300
10040,DOODLAKINE,WA,279.9,306.3,42.3,98,-31.61,117.88,251
10041,DOONGIN PEAK,WA,250.0,323.3,19.7,123,-31.62,117.44,250
10043,CALJIE,WA,340.5,368.5,-1.0,19,-31.77,116.92,219
10044,BUNGULLA,WA,253.4,310.9,26.7,91,-31.62,117.54,260
10055,GABBIN,WA,289.7,332.9,36.0,76,-30.80,117.68,340
10058,GOOMALLING,WA,328.9,367.2,34.6,108,-31.30,116.83,239
10060,GRABALL,WA,263.2,320.4,28.7,102,-31.99,118.51,330
10061,HAPPY VALLEY,WA,332.2,339.9,45.4,87,-31.14,116.96,300
10064,BOLGART BIN,WA,315.0,372.9,21.1,20,-31.27,116.51,240
10075,MOUNT GIBSON,WA,319.8,334.0,52.8,37,-29.61,117.41,355
10076,KONNONGORRING,WA,338.5,358.1,47.3,94,-31.06,116.73,240
10089,LONG FOREST,WA,332.8,355.1,-1.0,17,-31.35,116.65,299
10092,MERREDIN,WA,285.2,325.5,32.5,121,-31.48,118.28,315
10102,MUKINBUDIN,WA,254.2,285.3,41.3,81,-30.92,118.21,309
10111,NORTHAM,WA,383.7,428.9,37.2,122,-31.65,116.66,170
10122,TELENNING HILL,WA,312.7,330.2,39.6,97,-31.83,117.49,240
10124,NANGEENAN,WA,268.8,309.5,31.4,119,-31.52,118.17,280
10126,TRAYNING,WA,263.4,321.1,22.4,108,-31.12,117.79,290
10129,MOUNT NODDY,WA,323.0,374.4,-1.0,17,-31.59,116.89,-999
10132,MOUNT HARDEY,WA,348.6,337.8,-1.0,14,-31.92,116.82,283
10134,WATTENING,WA,365.2,427.3,28.2,111,-31.31,116.52,240
10135,WIALKI,WA,399.8,315.0,87.1,86,-30.49,118.13,390
10136,WIALKI SOUTH,WA,423.6,299.3,90.4,74,-30.59,118.15,400
10140,WYALKATCHEM,WA,232.8,327.0,11.9,102,-31.18,117.38,320
10143,YGNATTERING,WA,300.2,330.2,39.0,96,-31.42,117.27,295
10145,YORKRAKINE,WA,297.6,312.5,47.9,98,-31.38,117.59,300
10151,HINES HILL,WA,211.4,279.4,19.8,82,-31.53,118.10,270
10155,CADOUX,WA,291.7,342.3,25.9,82,-30.77,117.14,370
10158,BERIA,WA,315.0,299.1,60.0,66,-30.41,118.28,470
10163,JAROMA,WA,359.2,358.8,49.0,97,-31.77,117.14,265
10192,JOURERDINE,WA,391.1,298.6,86.8,69,-30.55,118.28,435
10230,WAEEL,WA,294.4,322.5,40.9,23,-31.62,117.06,-999
10245,BERRING,WA,333.2,347.0,-1.0,14,-31.30,116.90,257
10286,CUNDERDIN AIRFIELD,WA,300.0,311.4,34.6,27,-31.62,117.22,217
10304,NUNILE,WA,416.4,436.5,50.0,33,-31.49,116.54,280
10307,QUADNEY,WA,421.0,410.3,57.1,22,-31.79,116.63,310
10308,TOODYAY EAST,WA,377.0,400.6,-1.0,19,-31.55,116.49,150
10310,WERRIBEE,WA,653.8,610.0,57.9,20,-31.77,116.33,295
10311,YORK,WA,393.0,400.8,52.0,26,-31.90,116.77,179
10502,AMELUP,WA,373.7,387.5,45.0,112,-34.26,118.22,210
10503,ARDATH,WA,380.0,333.6,74.7,96,-32.05,118.07,280
10508,BADGEBUP,WA,375.6,404.1,41.6,102,-33.64,117.93,300
10511,WICKEPIN SOUTH,WA,362.2,306.2,-1.0,15,-32.80,117.50,380
10515,BEVERLEY,WA,367.7,419.9,28.2,125,-32.11,116.92,199
10518,BOORALEE,WA,267.9,314.1,30.5,96,-32.40,118.61,300
10520,BOSCABEL,WA,447.1,512.6,28.3,93,-33.66,117.05,260
10527,BULYEE,WA,368.0,381.1,48.1,82,-32.37,117.52,264
10530,CHAMINGUP,WA,523.8,541.7,47.7,109,-33.91,117.10,320
10531,CHERRY TREE,WA,475.7,453.6,63.8,95,-33.70,117.27,295
10534,COLORADO,WA,361.7,365.2,47.3,110,-32.48,117.56,270
10536,CORRIGIN,WA,329.4,370.7,35.4,114,-32.33,117.87,295
10537,CRANBROOK,WA,534.3,501.3,70.4,116,-34.30,117.55,255
10541,NYERILUP,WA,385.2,379.1,57.4,109,-33.86,118.82,280
10546,DUMBLEYUNG,WA,281.2,387.4,6.9,103,-33.31,117.74,270
10564,HILLCROFT,WA,412.9,454.5,36.4,100,-32.35,116.86,265
10568,HYDEN,WA,356.8,342.7,58.7,93,-32.44,118.90,299
10582,KOJONUP,WA,492.2,532.1,36.2,117,-33.83,117.16,305
10584,KULIN,WA,332.2,357.3,40.9,94,-32.67,118.15,310
10614,NARROGIN,WA,408.6,488.6,23.6,124,-32.93,117.18,338
10619,NYABING,WA,352.6,392.6,37.6,102,-33.54,118.15,330
10626,PINGELLY,WA,374.5,445.3,23.6,124,-32.53,117.08,297
10627,PINGRUP,WA,306.9,354.0,32.9,86,-33.53,118.51,280
10628,QUAIRADING,WA,306.1,363.9,25.0,105,-32.01,117.40,250
10633,RAVENSTHORPE,WA,430.1,427.5,56.9,117,-33.58,120.05,232
10635,RIVERDALE,WA,469.1,498.0,43.3,105,-33.79,116.91,260
10641,MAYBROOK,WA,414.4,477.5,26.7,102,-33.38,116.91,260
10647,WAGIN,WA,351.4,431.5,22.9,123,-33.31,117.34,256
10665,KUKERIN,WA,311.7,390.7,20.2,105,-33.19,118.08,315
10692,NEWDEGATE RESEARCH STATION,WA,294.4,359.4,21.2,67,-33.11,118.84,320
10729,CHILLINUP,WA,352.1,411.2,27.6,77,-34.34,118.63,104
10792,GAIRDNER,WA,447.4,453.3,51.0,52,-34.23,118.94,180
10831,GLENROSE,WA,374.9,416.8,34.8,70,-33.48,117.61,330
10866,CRANHAM,WA,482.2,490.9,42.9,71,-33.93,117.33,340
10878,CHESALON,WA,384.2,410.6,41.1,57,-33.56,119.58,350
10889,MORDETTA,WA,310.9,344.7,31.6,39,-32.89,118.63,320
10897,NALYERLUP,WA,437.0,453.6,47.4,39,-34.22,118.50,240
10905,JACUP,WA,260.6,435.2,0.0,28,-33.89,119.11,305
10911,LAKE GRACE,WA,293.2,324.8,38.5,27,-33.10,118.46,286
10912,YEALERING EAST,WA,320.8,301.3,52.6,20,-32.59,117.64,286
10916,KATANNING,WA,370.4,433.4,21.1,20,-33.69,117.61,320
10920,MOUNT WESTDALE,WA,432.4,430.1,-1.0,16,-32.27,116.67,360
10921,INGLEBOURNE,WA,333.0,381.3,-1.0,16,-34.24,118.22,180
10923,WILLIAMS NORTH,WA,423.8,413.4,-1.0,10,-33.00,116.85,298
11019,EYRE,WA,226.6,328.8,10.5,77,-32.25,126.30,6
11052,FORREST,WA,150.4,215.0,25.0,29,-30.85,128.11,159
12009,NORSEMAN AERO,WA,345.8,274.7,79.2,25,-32.21,121.75,263
12011,BULLFINCH,WA,404.0,304.4,86.4,111,-30.98,119.07,362
12013,BULONG,WA,247.6,257.6,48.3,117,-30.75,121.75,380
12027,EDJUDINA,WA,363.6,227.9,85.6,98,-29.81,122.35,460
12038,KALGOORLIE-BOULDER AIRPORT,WA,307.2,264.3,73.8,85,-30.78,121.45,365
12044,MUNGLINUP WEST,WA,470.6,438.4,70.0,21,-33.55,120.70,220
12064,NOONGAAR,WA,320.4,319.9,55.0,92,-31.33,118.97,440
12071,SALMON GUMS RES.STN.,WA,319.8,351.9,39.3,90,-32.99,121.62,249
